"Otu00001"	"Otu00002"	"Otu00003"	"Otu00004"	"Otu00005"	"Otu00006"	"Otu00008"	"Otu00009"	"Otu00010"	"Otu00011"	"Otu00012"	"Otu00013"	"Otu00014"	"Otu00015"	"Otu00017"	"Otu00018"	"Otu00020"	"Otu00021"	"Otu00022"	"Otu00025"	"Otu00026"	"Otu00027"	"Otu00028"	"Otu00029"	"Otu00030"	"Otu00033"	"Otu00034"	"Otu00035"	"Otu00036"	"Otu00037"	"Otu00038"	"Otu00039"	"Otu00040"	"Otu00042"	"Otu00043"	"Otu00044"	"Otu00045"	"Otu00047"	"Otu00048"	"Otu00050"	"Otu00051"	"Otu00052"	"Otu00053"	"Otu00055"	"Otu00056"	"Otu00058"	"Otu00059"	"Otu00060"	"Otu00061"	"Otu00064"	"Otu00066"	"Otu00069"	"Otu00071"	"Otu00073"	"Otu00074"	"Otu00075"	"Otu00078"	"Otu00081"	"Otu00086"	"Otu00090"	"Otu00094"	"Otu00095"	"Otu00098"	"Otu00099"	"Otu00102"	"Otu00104"	"Otu00108"	"Otu00109"	"Otu00111"	"Otu00112"	"Otu00114"	"Otu00117"	"Otu00119"	"Otu00120"	"Otu00124"	"Otu00125"	"Otu00126"	"Otu00128"	"Otu00129"	"Otu00132"	"Otu00137"	"Otu00138"	"Otu00139"	"Otu00140"	"Otu00141"	"Otu00142"	"Otu00144"	"Otu00145"	"Otu00147"	"Otu00148"	"Otu00154"	"Otu00155"	"Otu00156"	"Otu00157"	"Otu00158"	"Otu00160"	"Otu00164"	"Otu00166"	"Otu00168"	"Otu00169"	"Otu00171"	"Otu00176"	"Otu00177"	"Otu00178"	"Otu00179"	"Otu00181"	"Otu00184"	"Otu00187"	"Otu00189"	"Otu00190"	"Otu00191"	"Otu00197"	"Otu00200"	"Otu00201"	"Otu00202"	"Otu00204"	"Otu00205"	"Otu00206"	"Otu00208"	"Otu00210"	"Otu00211"	"Otu00217"	"Otu00218"	"Otu00220"	"Otu00223"	"Otu00224"	"Otu00232"	"Otu00233"	"Otu00236"	"Otu00241"	"Otu00245"	"Otu00246"	"Otu00253"	"Otu00256"	"Otu00259"	"Otu00260"	"Otu00262"	"Otu00263"	"Otu00265"	"Otu00266"	"Otu00267"	"Otu00268"	"Otu00269"	"Otu00271"	"Otu00274"	"Otu00279"	"Otu00281"	"Otu00285"	"Otu00286"	"Otu00287"	"Otu00289"	"Otu00293"	"Otu00294"	"Otu00298"	"Otu00303"	"Otu00305"	"Otu00309"	"Otu00318"	"Otu00320"	"Otu00321"	"Otu00326"	"Otu00329"	"Otu00330"	"Otu00333"	"Otu00334"	"Otu00340"	"Otu00341"	"Otu00342"	"Otu00345"	"Otu00349"	"Otu00352"	"Otu00354"	"Otu00355"	"Otu00361"	"Otu00363"	"Otu00364"	"Otu00365"	"Otu00366"	"Otu00369"	"Otu00373"	"Otu00374"	"Otu00377"	"Otu00378"	"Otu00390"	"Otu00394"	"Otu00402"	"Otu00405"	"Otu00411"	"Otu00416"	"Otu00426"	"Otu00434"
"K9_3_An"	0.388443838418272	0.00511334583262315	0.0281574910516448	0.00436338844383842	0.00586330322140787	0.0136355888869951	0.00627237088801773	0.00259076188852906	0.00252258394409409	0.00327254133287881	0.00286347366626896	0.0035793420828362	0.000818135333219703	0.00320436338844384	0.00279529572183399	0.00807908641554457	0.000852224305437191	0	0	0.00119311402761207	0	0.00177262655530936	0	0.00313618544400886	0.00132946991648202	0.00071586841656724	0	0	0.000920402249872166	0.505505369013124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119311402761207	0	0	0	0	0.000886313277654679	0.000920402249872166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K9_4_An"	0.12349476098629	0.00432674764114059	0.0264817807433665	0.0110514518062868	0.00599489131001407	0.00615127977897096	0.00792368242714904	0.0132408903716833	0.00192879111713496	0.00599489131001407	0.0113120992545483	0.199108585726946	0.000599489131001407	0.00349267580670385	0.00158994943439504	0.271646770578116	0	0.00263253922744096	0	0.00119897826200281	0.00153781994474274	0.0698013866444248	0	0.211906375436584	0.000677683365479852	0.000573424386175259	0	0	0	0.00156388468956889	0	0.000625553875827556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156388468956889	0.000651618620653704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938330813741333	0	0	0	0	0	0	0	0	0.00664650993066778	0	0	0	0	0	0.00224156805504874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192879111713496	0	0	0	0	0	0	0	0	0	0	0	0	0.00117291351717667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K9_5_An"	0.1414851784634	0.0576729179270014	0.0780147207098205	0.049203468441218	0.00841903609598709	0.00486489211534584	0.00584795321637427	0.0457501512401694	0.00171405525307522	0.0239211534583585	0.0182496471062714	0.0781407541843114	0.00325166364186328	0.0203922161726154	0.00569671304698528	0.197645694696511	0.00622605363984674	0	0	0.00806614236741278	0	0.0345583787053841	0.000730994152046784	0.0503377697116354	0	0.0189806412583182	0.00156281508368623	0	0.000932647711232103	0.00254587618471466	0	0.0149475700746118	0	0.00110909457551926	0.0019409155071587	0.000831820931639443	0.00562109296229078	0	0	0	0.000655374067352289	0	0	0	0	0.0311050615043356	0.00635208711433757	0.000529340592861464	0.000730994152046784	0.00305001008267796	0.0132839282113329	0.00163843516838072	0	0	0	0	0.00360455737043759	0.000529340592861464	0	0	0	0	0.000529340592861464	0	0	0.000730994152046784	0	0	0	0	0	0.000630167372454124	0	0	0	0	0	0.0110405323653962	0	0	0	0	0	0.0058227465214761	0	0	0	0	0	0.00108388788062109	0.000907441016333938	0	0	0	0	0	0	0	0.00289876991328897	0.000831820931639443	0	0	0	0	0.00443637830207703	0	0	0	0.00378100423472474	0	0.00226860254083485	0	0	0	0	0	0	0	0	0	0	0	0	0.00123512805001008	0	0	0	0.00241984271022384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115950796531559	0	0.00126033474490825	0	0	0	0	0	0	0.00161322847348256	0	0	0	0	0	0	0	0.000554547287759629	0.00171405525307522	0	0	0	0	0.000604960677555959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141157491429724	0	0	0	0	0.00204174228675136	0	0.000882234321435773	0
"Me1_1_An"	0.136056718433491	0.0779878460499662	0.0523295070898042	0.180958811613774	0.0408507765023633	0.0209318028359217	0.0239702903443619	0.0648210668467252	0.012153950033761	0.0320729237002026	0.0661715057393653	0.0415259959486833	0.0465901417960837	0.0280216070222822	0.0425388251181634	0.0101282916948008	0	0.0138419986495611	0	0	0	0.0222822417285618	0	0.0222822417285618	0.00708980418636057	0	0	0	0	0	0	0.0300472653612424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185685347738015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087778528021607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me1_2_An"	0.146717024985474	0.0825101685066822	0.0644973852411389	0.15281812899477	0.0447414294015107	0.0543288785589773	0.0156885531667635	0.099651365485183	0.0212085996513655	0.0276002324230099	0.0151074956420686	0.0241138872748402	0.0339918651946543	0.0302149912841371	0.0322486926205694	0	0	0	0.0586868099941894	0.00784427658338176	0.0145264381173736	0.0197559558396281	0	0	0	0.00668216153399187	0	0	0	0	0	0.0197559558396281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191748983149332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813480534572923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me1_3_An"	0.131704860236716	0.0808360614454797	0.0352556031226391	0.220599345253085	0.0352556031226391	0.00654746915134727	0.00679929488793755	0.140518761017376	0.00554016620498615	0.029715436917653	0.018886930244271	0.0365147318055905	0.0319818685469655	0.0274490052883405	0.0357592545958197	0.00956937799043062	0.010828506673382	0	0	0.0324855200201461	0	0.0277008310249307	0	0.00805842357088894	0	0.00755477209770839	0	0	0	0	0	0.0226643162931252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00604381767816671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156131956685973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105766809367917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554016620498615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me1_4_An"	0.112326530612245	0.0238367346938776	0.070530612244898	0.20734693877551	0.0793469387755102	0.0220408163265306	0.0253061224489796	0.0850612244897959	0.0280816326530612	0.0486530612244898	0.0375510204081633	0.00685714285714286	0.0076734693877551	0.0223673469387755	0.0184489795918367	0	0.0138775510204082	0.00457142857142857	0.0163265306122449	0.130612244897959	0.00881632653061224	0	0	0	0	0	0	0.0122448979591837	0	0	0	0	0.00538775510204082	0	0	0.00391836734693878	0	0	0	0	0.00881632653061224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me1_5_An"	0.146279949558638	0.0264817150063052	0.0649432534678436	0.104665825977301	0.0699873896595208	0.0756620428751576	0.0296343001261034	0.123581336696091	0.0340479192938209	0.0580075662042875	0.0327868852459016	0	0	0.0233291298865069	0.0176544766708701	0	0.0315258511979823	0	0	0.14312736443884	0.0182849936948298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me2_1_An"	0.194411532385466	0.00928120063191153	0.0437401263823065	0.119569510268562	0.0763230647709321	0.00888625592417062	0.0108609794628752	0.0158965244865719	0.0338665086887836	0.0962677725118483	0.0454186413902054	0	0.0401856240126382	0.0219194312796209	0.12480252764613	0.00631911532385466	0.0557859399684044	0	0	0.0316943127962085	0.00493680884676145	0	0	0.00562796208530806	0	0	0	0.0117496050552923	0	0	0	0	0	0	0	0.00296208530805687	0	0.00661532385466035	0	0	0.0147116903633491	0	0.00266587677725119	0	0	0.00355450236966825	0	0.0037519747235387	0	0	0	0	0	0	0	0	0	0	0	0	0.00335703001579779	0	0	0	0	0	0	0	0.00217219589257504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266587677725119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me2_2_An"	0.215643200163482	0.0113415755594156	0.137529375702462	0.0609992847655053	0.0438081128026975	0.00424031879023194	0.0951772759783386	0.0577551854500869	0.0127975886379892	0.094896290998263	0.00827628486768162	0.000587514049249004	0.00799529988760601	0.0146878512312251	0.0552518647185041	0	0.00641156636354348	0	0.057857361806478	0.0180596709921324	0.00937468069888628	0	0	0	0.00091958720752018	0	0	0.0407428221109635	0	0	0.000766322672933483	0	0	0.000894043118422397	0	0.00252886482068049	0	0.00219679166240932	0	0	0.0187749054868703	0.00143046898947584	0	0	0	0	0	0.000561969960151221	0	0	0	0	0	0	0	0.000638602227444569	0	0.000689690405640135	0	0.000715234494737918	0	0.000842954940226832	0	0	0	0.000536425871053438	0	0	0	0	0.000664146316542352	0	0	0	0	0	0	0	0	0	0.0007407785838357	0	0	0	0	0	0	0	0.000638602227444569	0	0	0	0	0.00140492490037805	0	0	0	0	0	0	0	0	0	0.000689690405640135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613058138346787	0.00091958720752018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109839583120466	0	0	0	0	0.00664146316542352	0	0	0	0	0	0	0	0	0	0	0.000715234494737918	0	0	0	0	0	0	0.000945131296617963	0	0	0	0	0	0	0	0	0	0	0
"Me2_3_An"	0.212921631146165	0.0134921966772948	0.220204732337641	0.0646081557308273	0.106293002181574	0.0089612351065615	0.0163450243329418	0.0362476925658668	0.0141970129216311	0.0728310119147508	0.0111092465178721	0.000738378922638027	0.0142305755999329	0.0151032052357778	0.0282262124517536	0.00120825641886223	0.0135593220338983	0	0.0268837053196845	0.0416177210941433	0.00557140459808693	0	0	0	0	0	0	0.0282262124517536	0	0	0.00137606981037087	0	0	0	0	0.00580634334619903	0	0.00288639033394865	0	0	0.0128209431112603	0.0011746937405605	0	0	0	0.00533646584997483	0	0	0	0.000939754992448397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100688034905185	0	0	0	0	0	0	0	0	0	0	0	0.00194663534150025	0	0	0	0	0	0	0.00684678637355261	0	0	0	0	0.000906192314146669	0	0	0	0	0	0	0.00271857694244001	0	0	0.000805504279241484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000939754992448397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000906192314146669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100688034905185	0	0	0	0	0	0	0	0	0	0	0
"Me2_4_An"	0.324366343164044	0.0240506925468765	0.0901724300386319	0.0930698200320362	0.0607038537642514	0.00475831527372091	0.018656364835579	0.0192217092245359	0.0389852068218223	0.104211815697729	0.0113068877791388	0.00831527372090832	0.0143220578535758	0.0130735889946292	0.0209884104400264	0.00416941486855743	0.0136153773673796	0.00200226137755583	0.00134269292377273	0.0461226797324037	0.00400452275511166	0.000541788372750401	0	0.000612456421370018	0	0.00756148120229907	0	0.012060680297748	0	0	0.000871572599641949	0	0	0	0	0.000942240648261566	0	0.00320361820408932	0	0	0.0242391406765288	0	0	0.00428719494959013	0	0	0	0.00327428625270894	0	0.00150758503721851	0	0	0	0	0	0.000518232356543861	0.000800904551022331	0.000541788372750401	0	0	0	0	0.00183736926411005	0	0	0	0	0	0	0.00504098746819938	0	0	0.0017431451992839	0	0	0	0	0	0	0	0	0	0	0	0	0.00056534438895694	0	0	0	0.000518232356543861	0.00131913690756619	0	0	0.00214359747479506	0	0	0.000753792518609253	0	0	0	0.000612456421370018	0	0	0.00056534438895694	0	0	0	0	0	0	0	0	0	0	0	0	0.000588900405163479	0	0.000895128615848488	0	0	0	0	0	0	0	0	0	0	0.000659568453783096	0.000588900405163479	0.000612456421370018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000541788372750401	0	0	0	0	0	0	0	0	0.00148402902101197	0	0.00056534438895694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000541788372750401	0	0	0	0	0	0	0	0	0	0	0
"Me2_5_An"	0.292308513762448	0.0247750754198147	0.164855701204047	0.0830819339509304	0.0262701230744587	0.0851376244760659	0.0380970179138746	0.00771551378914489	0.0179138745761807	0.0533411645353339	0.0182876364898417	0.00109458846143578	0.0202899324558827	0.0135088234508904	0.0245081026243426	0.00173532317056892	0.00493899671623462	0	0	0.0777691753210348	0.00560642870491497	0	0	0	0.000667431988680353	0	0	0.0033905545024962	0	0.00221587420241877	0	0	0	0.000667431988680353	0	0.000720826547774782	0	0.00181541500921056	0	0	0.0153776330191953	0	0	0	0	0	0	0.000934404784152495	0	0	0	0	0	0	0	0.000667431988680353	0.00120137757962464	0.00149504765464399	0	0	0	0	0.000720826547774782	0	0	0.00136156125690792	0	0	0	0.00181541500921056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000560642870491497	0	0	0	0.00112128574098299	0	0	0	0	0	0	0.00210908508422992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000614037429585925	0	0	0	0	0.00130816669781349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me3_1_An"	0.24953288490284	0.00551195814648729	0.102671898355755	0.0138577478824116	0.119270054808171	0.0197745391131041	0.00865719980069756	0.160594170403587	0.00871948181365222	0.026189586447434	0.00629048330842053	0	0.0277154957648231	0.0606626806178376	0.00398604882909816	0	0.00255356253114101	0	0.0267812655705032	0.00635276532137519	0.00548081714000997	0	0	0	0	0	0	0.0655829596412556	0	0	0	0	0	0	0	0.0300510712506228	0	0	0	0	0.00217987045341305	0.00921773791728949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133906327852516	0	0	0.0318572496263079	0	0	0	0	0	0.00102765321375187	0	0.00249128051818635	0	0	0.000716243148978575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093423019431988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me3_2_An"	0.0410843979961169	0.00448237014310027	0.167309858817325	0.0925717299072365	0.0968863107936432	0.002588748531844	0.0332702126129581	0.0728445072988327	0.108080251204487	0.0664685155444761	0.171408710659412	0.00146216352261559	0.00242095927515041	0.029962367266713	0.00417076152352645	0.0017018624607493	0.0110740909417771	0	0.000503367770080779	0.0225077302907548	0.00321196577099163	0.0010546753277883	0	0.00059924734533426	0	0	0	0.0118650974376184	0	0	0.00407488194827297	0	0	0	0	0.000767036602027853	0	0.00314005608955152	0	0	0.00613629281622282	0	0.000910855964908075	0	0	0	0	0	0	0	0	0	0	0	0	0.000719096814401112	0	0	0	0	0	0	0	0	0	0.000886886071094705	0	0	0.0244013519020111	0	0.000862916177281335	0	0	0	0	0	0.00385915290395264	0	0	0	0	0	0.00057527745152089	0	0	0	0	0	0	0	0	0.00151010331024234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000527337663894149	0	0	0.00057527745152089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117452479685515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023490495937103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me3_3_An"	0.10192030963132	0.0397955639358904	0.031657817694636	0.227658413139483	0.116707189996527	0.00788964422170397	0.00888205229990572	0.0281843894209299	0.0796903686796011	0.151242991117948	0.0177144841959014	0.00967597876246713	0.00218329777204386	0.0403413883789014	0.0569146032848707	0.00104202848211184	0.00312608544633553	0	0.00392001190889694	0.0174663821763509	0.00396963231280703	0.0016374733290329	0	0	0	0.00238177938768422	0.00471393837145834	0.00833622785689475	0	0	0.00213367736813378	0.00104202848211184	0	0	0	0	0	0	0	0	0.0201955043914057	0	0	0	0	0	0	0	0	0.00178633454076316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114126928993202	0.00183595494467325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020344365603136	0.00138937130948246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138937130948246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me3_4_An"	0.162560346262694	0.0288829698684868	0.0104045280506076	0.167138338604961	0.157399700349592	0.0238055601797902	0.00174796071250208	0.0277176627268187	0.0677542866655569	0.0572665223905444	0.0372898285333777	0.00241385050774097	0.00524388213750624	0.0647577825869819	0.00657566172798402	0	0.00432828366905277	0	0.11386715498585	0.0152322290660896	0.00557682703512569	0	0	0	0	0	0.00208090561012152	0.00424504744464791	0	0	0	0	0	0	0	0	0	0	0	0	0.00715831529881805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241385050774097	0	0	0	0	0	0	0	0.0241385050774097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Me3_5_An"	0.0735523786641038	0.0235764055742432	0.0163983661701105	0.0457412301777991	0.262614127823162	0.00660740028832292	0.00642719846227775	0.117942095146564	0.0788983661701105	0.0743032196059587	0.00282316194137434	0.00252282556463239	0	0.0792287361845267	0.000931042767900048	0	0.117071119654012	0	0.00564632388274868	0	0.00582652570879385	0	0.000630706391158097	0	0	0	0.00156174915905815	0.0600973089860644	0	0	0.00258289283998078	0	0	0	0	0	0	0	0	0	0.00940052859202307	0	0	0	0	0	0	0	0	0.000991110043248438	0	0	0	0	0.00126141278231619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153171552138395	0	0	0	0	0	0	0	0	0	0	0.000870975492551658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000961076405574243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
